qa_id,question_asker_intent_understanding,question_body_critical,question_conversational,question_expect_short_answer,question_fact_seeking,question_has_commonly_accepted_answer,question_interestingness_others,question_interestingness_self,question_multi_intent,question_not_really_a_question,question_opinion_seeking,question_type_choice,question_type_compare,question_type_consequence,question_type_definition,question_type_entity,question_type_instructions,question_type_procedure,question_type_reason_explanation,question_type_spelling,question_well_written,answer_helpful,answer_level_of_information,answer_plausible,answer_relevance,answer_satisfaction,answer_type_instructions,answer_type_procedure,answer_type_reason_explanation,answer_well_written
5878,2.089897871017456,0.2493577003479004,-5.092906951904297,1.082885980606079,1.3451887369155884,2.4391391277313232,0.21114158630371094,-0.29315081238746643,-2.646912097930908,-5.7461442947387695,-0.2151719033718109,-3.2067325115203857,-5.492405414581299,-6.070713043212891,-6.16096830368042,-4.884259223937988,2.208422899246216,-1.351677656173706,-1.336431860923767,-7.08663272857666,1.1452785730361938,2.9769234657287598,0.7447992563247681,3.6345412731170654,3.9958157539367676,2.098327398300171,1.6398389339447021,-1.7199163436889648,-0.25443530082702637,2.388244390487671
5891,2.0453648567199707,0.4508489966392517,-3.6189942359924316,0.34406718611717224,2.1014657020568848,1.6934633255004883,0.4320508539676666,-0.11652393639087677,-0.7848840951919556,-5.596606254577637,-0.8413665890693665,-2.355189085006714,-3.8820343017578125,-4.512883186340332,-4.483351230621338,-4.510158538818359,-1.713555097579956,-2.20747709274292,2.605332612991333,-6.369259357452393,1.8173902034759521,2.8250832557678223,0.8056724667549133,3.4832711219787598,3.954287052154541,1.975877046585083,-1.644662857055664,-2.3022091388702393,2.6951961517333984,2.613241672515869
5904,2.521869659423828,0.6177411079406738,-3.484790086746216,0.5499387383460999,1.1435306072235107,0.28956300020217896,0.48289504647254944,0.04152711480855942,-1.1711852550506592,-5.328320503234863,0.4154644012451172,-3.0734856128692627,-3.710602283477783,-5.226599216461182,-5.284893989562988,-1.5396616458892822,1.2502542734146118,-0.9224926233291626,-2.045555591583252,-6.213658809661865,1.7574207782745361,2.3959801197052,0.5967164039611816,3.0372133255004883,3.1648213863372803,1.5107589960098267,0.48753777146339417,-1.1883423328399658,-0.6940122246742249,2.4083046913146973
5907,2.439138889312744,0.41037100553512573,-3.920663356781006,0.7819327712059021,0.8153178095817566,0.6221140623092651,0.4167572557926178,-0.006101739592850208,-1.406906008720398,-5.511659622192383,0.8256843686103821,-2.2866110801696777,-3.847386598587036,-5.559010982513428,-5.783238410949707,-2.973433017730713,1.558420181274414,-1.0060186386108398,-2.180443048477173,-6.566527366638184,1.5378910303115845,2.7671968936920166,0.6796637177467346,3.4002814292907715,3.633995771408081,1.8526170253753662,1.5378587245941162,-1.2717742919921875,-1.3480250835418701,2.47072696685791
5914,1.3355146646499634,-0.5385820269584656,-5.023660182952881,0.7619980573654175,2.0969901084899902,2.6021409034729004,0.05265368893742561,-0.538711667060852,-1.578195333480835,-5.2331414222717285,-1.0721802711486816,-2.4143710136413574,-4.562766075134277,-5.08895206451416,-5.054948329925537,-4.351160526275635,0.123238705098629,-1.4211533069610596,1.1517137289047241,-6.409712314605713,0.5748413801193237,2.7780261039733887,0.7068914175033569,3.285693645477295,3.8605587482452393,1.9896132946014404,0.26712173223495483,-1.6226028203964233,1.3100454807281494,2.2975616455078125
5936,3.003448724746704,1.3526055812835693,-4.114872932434082,1.5021814107894897,1.566364049911499,1.7486196756362915,0.6546429395675659,0.37492835521698,-1.242006540298462,-5.903489112854004,-0.3269323706626892,-0.3818468749523163,-4.404886722564697,-5.262228965759277,-5.394620418548584,-3.6725659370422363,0.9567934274673462,-1.5331957340240479,-2.2011051177978516,-6.692931175231934,2.2913389205932617,2.7325398921966553,0.6474539041519165,3.5771751403808594,3.720210313796997,1.9176509380340576,0.5220577120780945,-1.885178804397583,-1.1673893928527832,2.5228397846221924
5947,2.6836254596710205,1.2222574949264526,-4.845214366912842,1.4050884246826172,1.6152496337890625,2.5586318969726562,0.3916228413581848,-0.017844470217823982,-2.738774061203003,-5.757472038269043,-0.6613665223121643,-2.974982976913452,-5.233287334442139,-5.946308135986328,-5.499644756317139,-4.437624931335449,2.114907741546631,-1.5094387531280518,-2.46235990524292,-6.840388298034668,1.8228286504745483,2.9203953742980957,0.7092405557632446,3.540534496307373,3.9032206535339355,2.1338648796081543,1.6847327947616577,-1.992993950843811,-1.5877891778945923,2.3990561962127686
5958,2.0662484169006348,0.034995026886463165,-3.961224317550659,0.39992448687553406,1.3632028102874756,1.0345878601074219,0.2874963879585266,-0.14739707112312317,0.6057647466659546,-5.079225540161133,0.44382214546203613,-0.3027745187282562,-3.11828351020813,-4.469073295593262,-5.242392539978027,-2.70194935798645,1.2498794794082642,-0.7774579524993896,-1.1178200244903564,-5.734740257263184,1.4553521871566772,2.3983893394470215,0.49174514412879944,2.937943935394287,3.0502357482910156,1.4346257448196411,1.198028564453125,-1.0587997436523438,-0.7657932639122009,2.1613850593566895
5972,1.7084678411483765,-0.3224237263202667,-4.7611985206604,0.9586681127548218,1.261743187904358,2.1713690757751465,0.12605835497379303,-0.37767085433006287,-2.171896457672119,-5.313375949859619,0.015826156362891197,-3.0949599742889404,-5.002025604248047,-5.443521976470947,-5.736044883728027,-5.081866264343262,1.1367439031600952,-1.5256915092468262,0.8154634237289429,-6.682724952697754,0.7439117431640625,2.903738021850586,0.7153677940368652,3.4749412536621094,3.960343599319458,2.0126402378082275,1.2622363567352295,-1.6742101907730103,0.8038891553878784,2.29754900932312
5979,2.302436351776123,0.29050272703170776,-4.730760097503662,0.9936243891716003,2.246703863143921,2.2375078201293945,0.3391786217689514,-0.1663389652967453,-0.048914749175310135,-5.913626670837402,-0.9628180265426636,0.19679120182991028,-4.054063320159912,-4.96345853805542,-5.421021938323975,-2.770550489425659,0.07705481350421906,-1.5813040733337402,-0.7929364442825317,-6.661026954650879,1.6452903747558594,2.7757105827331543,0.7363125085830688,3.4141597747802734,3.6115269660949707,1.826011300086975,-0.1989280730485916,-1.7515792846679688,0.36099886894226074,2.4867212772369385
5998,2.207624673843384,0.6106933355331421,-4.3511962890625,1.179975152015686,2.3470444679260254,2.6846117973327637,0.4944272041320801,-0.030922437086701393,-0.6048706769943237,-5.859134674072266,-1.2839868068695068,0.41727906465530396,-4.333694934844971,-4.428125381469727,-5.065423011779785,-4.479918479919434,-1.2979958057403564,-2.267011880874634,1.1805000305175781,-6.576102256774902,1.8183491230010986,2.966104030609131,0.8420026898384094,3.7121341228485107,4.009069919586182,2.1347815990448,-1.3498334884643555,-2.3729147911071777,2.3012211322784424,2.5738682746887207
6016,2.6320197582244873,0.9334993362426758,-1.8556979894638062,1.7073390483856201,0.3792290687561035,-0.47266262769699097,0.5496286749839783,0.16326728463172913,-2.5988993644714355,-4.360010623931885,0.42557162046432495,-2.5563406944274902,-3.0715460777282715,-4.505572319030762,-3.8769233226776123,0.6454381346702576,-1.010525107383728,-1.9993175268173218,-2.320784091949463,-5.110843658447266,1.7267796993255615,1.9480247497558594,0.5392886400222778,2.662247896194458,2.785963535308838,1.4069839715957642,-1.0073928833007812,-2.0897459983825684,-1.7480754852294922,2.1312975883483887
6042,2.518559694290161,0.45510435104370117,-3.04929518699646,1.8966474533081055,0.817858099937439,0.987180233001709,0.46279555559158325,0.3814312517642975,-3.168300151824951,-5.175913333892822,0.07797107845544815,-2.035244941711426,-3.8233871459960938,-5.240841865539551,-3.8463492393493652,-2.577284097671509,-1.436014175415039,-2.526397228240967,-0.9348031282424927,-6.133418083190918,1.4149094820022583,2.355846405029297,0.5994261503219604,3.1437084674835205,3.484466552734375,1.7520570755004883,-1.5324674844741821,-2.750007152557373,-0.36253681778907776,2.4377050399780273
6058,1.6238899230957031,-0.33947649598121643,-5.19810152053833,0.9928884506225586,1.5191099643707275,2.527179479598999,0.12983158230781555,-0.4590945243835449,-2.4081411361694336,-5.467250823974609,-0.45708584785461426,-2.8689112663269043,-5.228648662567139,-5.795858860015869,-5.837369441986084,-4.568582057952881,1.7507175207138062,-1.2282445430755615,-0.5830525159835815,-6.825892448425293,0.6343220472335815,2.8077609539031982,0.681490421295166,3.3650996685028076,3.834487199783325,1.9518320560455322,1.4106779098510742,-1.5174590349197388,-0.09497660398483276,2.2611207962036133
6079,1.64910089969635,-0.19448384642601013,-5.3827290534973145,1.4204930067062378,2.1745030879974365,3.178532123565674,0.05436819791793823,-0.4770369529724121,-2.409869432449341,-5.370955467224121,-1.4597971439361572,-1.4745537042617798,-4.893157958984375,-5.516848564147949,-5.048457145690918,-4.241199016571045,0.548542857170105,-1.6140391826629639,-0.5926889181137085,-6.574124813079834,0.7176758050918579,2.766077995300293,0.6403449773788452,3.2431836128234863,3.864645481109619,2.0662784576416016,0.9903127551078796,-1.865255355834961,-0.6213797926902771,2.1981587409973145
6087,2.3466997146606445,0.5832868218421936,-5.183218955993652,0.9916321039199829,1.5817965269088745,2.194871425628662,0.3031756281852722,-0.13192960619926453,-1.857060432434082,-5.838913440704346,-0.24527175724506378,-2.260200023651123,-5.19473934173584,-6.027297496795654,-6.139774799346924,-4.104371070861816,2.509237051010132,-1.2121208906173706,-2.416227340698242,-7.019318580627441,1.4598127603530884,2.8410091400146484,0.6699641942977905,3.5154976844787598,3.8218207359313965,1.9063917398452759,2.0851309299468994,-1.6893119812011719,-1.7777509689331055,2.3486664295196533
6111,1.7870368957519531,0.13022488355636597,-3.7663352489471436,0.84654301404953,1.947934865951538,1.9419281482696533,0.34792131185531616,0.003672501537948847,-2.199069023132324,-4.785754203796387,-1.2191886901855469,-3.41186785697937,-4.0778656005859375,-4.680043697357178,-3.64839506149292,-3.3949592113494873,-1.1444212198257446,-2.067657709121704,1.5774619579315186,-5.772089958190918,0.9774314761161804,2.312814474105835,0.5730937123298645,2.8195228576660156,3.2991690635681152,1.5475246906280518,-1.4803730249404907,-2.2949838638305664,1.5923757553100586,2.1564571857452393
6126,2.8990862369537354,0.9190177917480469,-1.1701629161834717,1.535691261291504,-0.45501869916915894,-0.5818291902542114,0.6521495580673218,0.8484376668930054,-2.1167640686035156,-5.025701999664307,1.6358438730239868,0.16894736886024475,-2.4022510051727295,-4.260368347167969,-3.3874664306640625,-3.0010223388671875,-2.5941426753997803,-2.7059435844421387,-1.183558464050293,-5.5543622970581055,2.012380361557007,2.563399076461792,0.7981029748916626,3.3842339515686035,3.5643081665039062,1.8722450733184814,-2.2384538650512695,-2.7866475582122803,-0.08596132695674896,2.6553025245666504
6132,1.8902496099472046,0.09204777330160141,-4.805501937866211,0.8643013834953308,1.6739765405654907,2.248199701309204,0.19808495044708252,-0.264893114566803,0.14265203475952148,-5.154746055603027,-0.30529293417930603,0.7036868333816528,-4.074397087097168,-4.6751298904418945,-5.409107208251953,-3.800158739089966,1.4865201711654663,-1.1247541904449463,-0.9836309552192688,-5.9667205810546875,1.198364496231079,2.6362855434417725,0.5380417704582214,3.1346042156219482,3.403209686279297,1.7574551105499268,1.7950958013534546,-1.3298009634017944,-1.069176197052002,2.0084311962127686
6159,2.0727760791778564,0.3558085560798645,-4.381645202636719,0.3284403681755066,2.3260083198547363,2.088583469390869,0.41904789209365845,-0.06253703683614731,0.29265254735946655,-5.664328575134277,-0.9629454612731934,-1.058497667312622,-4.315182209014893,-4.497300148010254,-5.163939476013184,-4.010449409484863,-0.2850188910961151,-1.509028434753418,1.551958441734314,-6.3567705154418945,1.8048765659332275,2.708505868911743,0.7032324075698853,3.3583145141601562,3.6849663257598877,1.7821658849716187,-0.5625531673431396,-1.7451002597808838,1.8890645503997803,2.4507381916046143
6204,2.8036606311798096,0.9568712115287781,-4.761603355407715,1.4792569875717163,2.9403858184814453,2.7357864379882812,0.46764177083969116,0.012855947017669678,-0.7466619610786438,-6.132519721984863,-1.9272598028182983,-1.3931607007980347,-3.99800181388855,-5.145442008972168,-4.36728572845459,-2.6578800678253174,-1.1489871740341187,-2.174330472946167,-0.37126708030700684,-6.698219299316406,2.0521113872528076,2.8380846977233887,0.7622511386871338,3.577779769897461,3.8205771446228027,2.040713310241699,-1.1718547344207764,-2.269272565841675,0.4783805310726166,2.5335659980773926
6212,1.8971092700958252,0.041921764612197876,-4.383899688720703,1.0933585166931152,1.4311939477920532,2.089162826538086,0.2327551394701004,-0.2641456723213196,-2.0146641731262207,-5.142121315002441,-0.2805212438106537,-3.4162135124206543,-4.909279823303223,-5.075565338134766,-5.402874946594238,-4.855356216430664,0.49661189317703247,-1.8364585638046265,1.7196029424667358,-6.4289679527282715,0.9812721014022827,2.683140993118286,0.5959835052490234,3.3805623054504395,3.7829673290252686,1.8566033840179443,0.8009306192398071,-1.9693151712417603,1.0054986476898193,2.154266357421875
6226,2.905277967453003,0.7444637417793274,-3.359001874923706,1.2982780933380127,0.8238674998283386,1.1761648654937744,0.708928108215332,0.31834641098976135,-0.7566941380500793,-6.025537967681885,0.6498304605484009,0.9477916955947876,-3.987947940826416,-4.910350799560547,-5.838603496551514,-3.8666634559631348,-0.2656327486038208,-1.8963401317596436,-1.023790717124939,-6.848519802093506,2.1651110649108887,3.023324489593506,0.777209460735321,3.8480751514434814,3.9483706951141357,2.067836284637451,-0.29880836606025696,-2.1161646842956543,0.09755337983369827,2.7135443687438965
6258,2.1540799140930176,0.1841755360364914,-3.3846442699432373,1.0593702793121338,1.3730319738388062,0.6584724187850952,0.3159424662590027,-0.13353116810321808,-1.4980636835098267,-4.850508689880371,-0.23027220368385315,-2.2269434928894043,-3.3587546348571777,-4.878624439239502,-4.565834999084473,0.01765904203057289,0.0267352107912302,-1.5021454095840454,-1.9790966510772705,-5.666860103607178,1.1947615146636963,2.0618972778320312,0.5039839148521423,2.6650097370147705,2.820817232131958,1.3214607238769531,-0.47041255235671997,-1.5846227407455444,-0.9346472024917603,2.1914563179016113
6271,1.9359031915664673,0.22507068514823914,-4.461025238037109,0.3970191776752472,1.7928507328033447,1.8661813735961914,0.2467404305934906,-0.19291576743125916,-1.043871283531189,-5.495140075683594,-0.5581719279289246,-3.0818943977355957,-3.7792563438415527,-5.218250274658203,-5.080808162689209,-3.9691321849823,1.2659993171691895,-0.8969362378120422,-0.5541422963142395,-6.348782062530518,1.2680981159210205,2.60898756980896,0.6607896089553833,3.2806618213653564,3.583838939666748,1.8512094020843506,0.46454086899757385,-1.2214076519012451,0.8558191061019897,2.457428455352783
6280,2.5420708656311035,1.1701908111572266,-3.924562454223633,0.988053023815155,2.8374691009521484,2.6862576007843018,0.621893584728241,0.25642386078834534,-0.8989788293838501,-5.81337833404541,-2.0917866230010986,-0.9749301671981812,-4.252743721008301,-4.440196990966797,-3.781897783279419,-3.7483069896698,-2.453822612762451,-2.603900194168091,1.680910348892212,-6.313275337219238,2.2672653198242188,2.777806282043457,0.835128903388977,3.5230178833007812,3.9485011100769043,2.131765127182007,-2.711594820022583,-2.753478527069092,2.564523696899414,2.606626272201538
6285,2.7235970497131348,0.570740818977356,-2.2111592292785645,0.9197818636894226,0.11946121603250504,-0.00682492833584547,0.6044597625732422,0.30902189016342163,-0.36521801352500916,-5.283211708068848,1.5947405099868774,0.7312964797019958,-2.6978745460510254,-4.176273822784424,-5.363436222076416,-3.2253406047821045,-0.9310978651046753,-1.869741678237915,-0.6020852327346802,-5.914636611938477,2.0882115364074707,2.713693618774414,0.6752556562423706,3.4628219604492188,3.559279680252075,1.8067623376846313,-0.3655698001384735,-1.908146858215332,0.07808561623096466,2.5315909385681152
6301,1.6301815509796143,-0.119703508913517,-5.046957969665527,1.2734469175338745,2.0277085304260254,3.0096096992492676,0.1204548329114914,-0.3594980239868164,-0.8729942440986633,-5.500328540802002,-0.9106557965278625,0.885541558265686,-4.539252281188965,-4.851255416870117,-5.340965270996094,-4.655264854431152,0.19529224932193756,-1.753143548965454,0.08398306369781494,-6.478306770324707,1.005798578262329,2.8273262977600098,0.7081624865531921,3.3787803649902344,3.8144195079803467,2.0244827270507812,0.60373455286026,-1.8782762289047241,0.6325889825820923,2.215522289276123
6319,2.3450567722320557,0.6689161062240601,-5.051618576049805,1.1057517528533936,1.3932725191116333,2.2772977352142334,0.28150254487991333,-0.169851154088974,-2.6782689094543457,-5.7789716720581055,-0.2795614004135132,-3.3160183429718018,-5.3794379234313965,-6.12762451171875,-5.976462364196777,-4.552064895629883,2.5001273155212402,-1.3139030933380127,-2.3616764545440674,-7.037137031555176,1.4621148109436035,2.903642177581787,0.7349982261657715,3.544342517852783,3.941868543624878,2.063448429107666,1.9831311702728271,-1.7497546672821045,-1.4040447473526,2.3933839797973633
6325,1.4179942607879639,-0.3300703465938568,-4.802387714385986,0.9562505483627319,1.4079750776290894,2.4652867317199707,0.07821624726057053,-0.4822140336036682,-1.9643993377685547,-5.17081356048584,-0.23451738059520721,-2.081552505493164,-4.839457988739014,-5.262533187866211,-5.725683212280273,-4.888487339019775,0.986811637878418,-1.3787262439727783,0.5431839823722839,-6.487276554107666,0.6329432725906372,2.8600552082061768,0.7410185933113098,3.372650146484375,3.788874864578247,1.9625009298324585,0.9760640859603882,-1.585231065750122,1.146996021270752,2.1933648586273193
6331,1.8891820907592773,0.03846268355846405,-3.763049364089966,1.0961648225784302,1.9302231073379517,2.158445119857788,0.32466450333595276,-0.029608946293592453,-0.4938789904117584,-5.417637348175049,-0.49972468614578247,1.102722406387329,-3.1698901653289795,-3.98652982711792,-4.6338324546813965,-4.348668098449707,-1.8256324529647827,-2.3671083450317383,1.080643892288208,-6.02358865737915,1.2955242395401,2.8772950172424316,0.828194797039032,3.4825565814971924,3.7479629516601562,2.0501203536987305,-1.5174744129180908,-2.306488037109375,2.406621217727661,2.447936534881592
6332,2.314431667327881,0.5715371966362,-4.745175838470459,1.2662845849990845,1.950250267982483,2.6131086349487305,0.3759220242500305,-0.062863789498806,-0.9369656443595886,-5.590074062347412,-0.7911196947097778,0.5017484426498413,-4.732482433319092,-5.1379241943359375,-5.550482749938965,-3.6579785346984863,0.8558982014656067,-1.5282691717147827,-1.2149335145950317,-6.387059688568115,1.7058632373809814,2.482262372970581,0.48181408643722534,3.272263765335083,3.4846138954162598,1.6489603519439697,0.4527301788330078,-1.9603122472763062,-0.7021076679229736,2.201892375946045
6336,1.5151276588439941,-0.31216979026794434,-4.53247594833374,0.9915878176689148,1.3042794466018677,2.3129498958587646,0.1335044801235199,-0.36423546075820923,-2.192965030670166,-5.09397029876709,-0.23486745357513428,-2.53806209564209,-4.832764625549316,-5.1673736572265625,-5.401721000671387,-4.4716057777404785,0.9357722997665405,-1.3991361856460571,0.5599400401115417,-6.3345465660095215,0.626071572303772,2.6463871002197266,0.6997015476226807,3.2627220153808594,3.5670166015625,1.8382110595703125,0.4039842188358307,-1.580259084701538,1.4514267444610596,2.176231861114502
6346,1.9491077661514282,-0.0828833132982254,-4.214169979095459,0.7924394607543945,1.0066258907318115,1.1778285503387451,0.2802528440952301,-0.16941633820533752,-1.939504861831665,-5.219427585601807,0.3740485608577728,-2.1401100158691406,-4.241473197937012,-5.518309116363525,-5.673061847686768,-2.9829366207122803,1.6583023071289062,-1.0663262605667114,-1.7288053035736084,-6.36409330368042,1.0161393880844116,2.379549503326416,0.5004293322563171,3.0041205883026123,3.2848598957061768,1.501607894897461,1.188995599746704,-1.3615843057632446,-0.9948398470878601,2.2103676795959473
6378,1.8036367893218994,-0.05080343037843704,-5.088092803955078,1.065631628036499,1.318315029144287,2.3167388439178467,0.1373625546693802,-0.3049067258834839,-2.6308481693267822,-5.189909934997559,-0.25417688488960266,-3.031064510345459,-5.168620586395264,-5.837958335876465,-5.617997169494629,-4.264250755310059,2.3425300121307373,-1.3000155687332153,-1.933037519454956,-6.550140380859375,0.7805387377738953,2.7785305976867676,0.6724305748939514,3.206143617630005,3.7484371662139893,1.9444799423217773,2.710960865020752,-1.7606042623519897,-2.438521385192871,2.057317018508911
6379,2.0965585708618164,0.267505407333374,-3.9243438243865967,0.21177718043327332,2.9585061073303223,1.9915621280670166,0.37656012177467346,0.26422590017318726,0.5328782200813293,-5.215962886810303,-1.665809988975525,-1.2376163005828857,-2.3355231285095215,-4.061685085296631,-2.357816219329834,-3.181184768676758,-1.909265160560608,-1.830236792564392,0.8964060544967651,-5.5055670738220215,1.620965600013733,2.515061616897583,0.7504438161849976,3.0599777698516846,3.353321075439453,1.691176176071167,-2.171276330947876,-2.000391960144043,1.7678477764129639,2.4127039909362793
6420,1.974966049194336,0.19614529609680176,-3.457808017730713,0.28828316926956177,2.5396716594696045,2.095541477203369,0.38283011317253113,0.14843125641345978,0.9139350652694702,-4.812722206115723,-1.5357900857925415,1.0061155557632446,-2.6178336143493652,-3.343864917755127,-3.140819549560547,-2.5597333908081055,-2.0209052562713623,-1.7041950225830078,0.8438997268676758,-4.9548797607421875,1.613556146621704,2.07987904548645,0.6342281103134155,2.733640193939209,2.898854970932007,1.3775854110717773,-2.234830856323242,-1.9709142446517944,1.7256793975830078,2.1422009468078613
6445,1.8562551736831665,0.08408182114362717,-5.2520904541015625,1.338543176651001,1.4392812252044678,2.704587459564209,0.11310432851314545,-0.33801770210266113,-2.9422943592071533,-5.3391852378845215,-0.5109533071517944,-2.742375135421753,-5.334427833557129,-5.928256034851074,-5.669719696044922,-4.476567268371582,2.185546875,-1.4705119132995605,-1.9764270782470703,-6.728243827819824,0.7791976928710938,2.910593032836914,0.7162253260612488,3.3621666431427,3.9153683185577393,2.099611759185791,2.481172800064087,-1.879947304725647,-2.15234112739563,2.127919912338257
6481,2.1099371910095215,0.337734580039978,-5.080646991729736,1.1563050746917725,1.3635591268539429,2.50199556350708,0.2050110548734665,-0.29375553131103516,-2.5428853034973145,-5.564871311187744,-0.238729327917099,-3.1166090965270996,-5.352461338043213,-5.865020275115967,-5.963763236999512,-4.978971004486084,2.3678603172302246,-1.3500429391860962,-1.5168973207473755,-6.840425968170166,1.146935224533081,2.9216768741607666,0.7122043967247009,3.4963765144348145,3.9376838207244873,2.049476146697998,2.3274149894714355,-1.7242265939712524,-1.4962360858917236,2.2010369300842285
6494,2.3109898567199707,0.7999097108840942,-5.002333641052246,1.295102834701538,1.849447250366211,2.7082977294921875,0.28174564242362976,-0.04961681365966797,-1.0708706378936768,-5.5960564613342285,-0.7672263383865356,0.13650274276733398,-4.82455587387085,-5.303678512573242,-5.53200626373291,-4.190714359283447,1.7072391510009766,-1.335085153579712,-2.0178592205047607,-6.453527927398682,1.6653006076812744,2.721698045730591,0.623314619064331,3.370777130126953,3.6758618354797363,1.9261319637298584,1.5395786762237549,-1.7897703647613525,-1.6212631464004517,2.158341884613037
6495,1.6440954208374023,-0.5002199411392212,-3.445727586746216,-0.14656588435173035,0.981614887714386,0.46548181772232056,0.23594114184379578,-0.1955069601535797,-0.44450968503952026,-4.8453755378723145,0.5500220060348511,-1.254866123199463,-2.9197537899017334,-4.489144325256348,-5.13958740234375,-2.4914655685424805,0.6165280342102051,-0.7259200811386108,-0.7198627591133118,-5.668225288391113,0.9919490814208984,2.2821192741394043,0.5957085490226746,2.8075051307678223,3.1169703006744385,1.4415658712387085,0.15086308121681213,-0.8775709271430969,0.47783565521240234,2.3556947708129883
6502,2.1917953491210938,0.325195848941803,-5.090616703033447,1.4346085786819458,1.5800211429595947,2.5714340209960938,0.2611061632633209,-0.2401399165391922,-2.48534893989563,-5.426407814025879,-0.6183096170425415,-2.422980785369873,-5.088446617126465,-5.780257225036621,-5.561374187469482,-3.8471572399139404,1.9995019435882568,-1.5092417001724243,-2.1349728107452393,-6.605744361877441,1.093059778213501,2.7064247131347656,0.5865902900695801,3.270622730255127,3.6687920093536377,1.860285997390747,2.0814146995544434,-1.9682691097259521,-2.426755905151367,2.1116890907287598
6560,2.3983497619628906,0.49863481521606445,-2.7723522186279297,1.829249620437622,1.7095645666122437,1.0323898792266846,0.37939804792404175,0.33456847071647644,-2.0298373699188232,-4.975654602050781,-0.9054957628250122,-0.7626441121101379,-2.0932905673980713,-4.310361385345459,-2.270653247833252,-0.8072043657302856,-3.406386137008667,-3.002948522567749,-1.0069588422775269,-5.401553153991699,1.4100987911224365,2.4590537548065186,0.8447351455688477,3.069866418838501,3.2667617797851562,1.8126633167266846,-3.272231340408325,-2.903609275817871,0.4705299437046051,2.4812817573547363
6580,2.5185048580169678,0.8567884564399719,-3.7246062755584717,0.9236963391304016,3.0406670570373535,2.577427387237549,0.5412639379501343,0.311988890171051,-0.2871417999267578,-5.547728061676025,-2.0586624145507812,-0.4842666685581207,-2.892014265060425,-3.955760955810547,-2.460137128829956,-3.4796905517578125,-3.3257622718811035,-2.9468562602996826,1.4710403680801392,-5.762256622314453,1.9866981506347656,2.7643847465515137,0.8584343791007996,3.4095466136932373,3.739957094192505,2.0098888874053955,-3.2259368896484375,-2.9001286029815674,2.417555809020996,2.525735855102539
6583,2.189389705657959,0.8028619885444641,-3.7531542778015137,0.7350755929946899,2.7782275676727295,2.4953079223632812,0.4592580199241638,0.12623605132102966,-1.219053864479065,-5.343929290771484,-2.0710713863372803,-2.411989212036133,-3.712414503097534,-4.289437770843506,-3.0563886165618896,-3.671018123626709,-2.838162899017334,-2.7175679206848145,2.5705485343933105,-5.833455562591553,1.8015722036361694,2.689668893814087,0.8007685542106628,3.278843641281128,3.8069210052490234,2.017845869064331,-2.834397315979004,-2.7805161476135254,2.9110074043273926,2.4136369228363037
6621,1.7650833129882812,-0.08395843207836151,-4.959206581115723,1.239032506942749,1.358695387840271,2.5109288692474365,0.11603184044361115,-0.38606882095336914,-2.6666011810302734,-5.2607808113098145,-0.1931787133216858,-3.2676842212677,-5.1652374267578125,-5.644894599914551,-5.682808876037598,-5.044991493225098,1.579850435256958,-1.5986857414245605,0.11137892305850983,-6.641140937805176,0.7592239379882812,2.883601427078247,0.701734185218811,3.442734479904175,3.9378628730773926,2.0669009685516357,1.9179500341415405,-1.7824246883392334,-0.3199020326137543,2.149104356765747
6643,1.6024360656738281,-0.4552615284919739,-4.448624134063721,0.43218380212783813,0.921567440032959,1.3714072704315186,0.13898387551307678,-0.36914438009262085,-1.4466830492019653,-5.26485538482666,0.5253505706787109,-1.8375076055526733,-4.334211826324463,-5.327813148498535,-6.016270637512207,-3.8184924125671387,1.8095470666885376,-0.8536487817764282,-1.1448723077774048,-6.4277191162109375,0.7005975842475891,2.7124977111816406,0.7458547949790955,3.2948288917541504,3.551670789718628,1.789471983909607,1.2523529529571533,-1.0701662302017212,0.3034570813179016,2.3633182048797607
6646,2.622498035430908,1.2276694774627686,-5.15219783782959,1.3493791818618774,2.2012245655059814,2.6047275066375732,0.4024592936038971,0.026475176215171814,-1.1963154077529907,-5.934147357940674,-1.1120818853378296,-0.9089218378067017,-4.885530948638916,-5.628937721252441,-5.473008632659912,-3.6699466705322266,1.6656010150909424,-1.359935998916626,-2.379464626312256,-6.798600673675537,2.0317704677581787,2.7752058506011963,0.6332788467407227,3.4527153968811035,3.721726894378662,1.954064965248108,1.119354009628296,-1.7837169170379639,-1.3781650066375732,2.3707714080810547
6688,2.252471446990967,0.699581503868103,-4.366546630859375,0.8424903154373169,1.5360090732574463,1.712514877319336,0.3687991499900818,-0.10207333415746689,-2.063070774078369,-5.05643367767334,-0.5532251000404358,-3.5726845264434814,-4.662580490112305,-5.479814052581787,-4.973999977111816,-2.8359291553497314,2.1393377780914307,-0.9774797558784485,-2.3896729946136475,-6.111839294433594,1.389831304550171,2.0788798332214355,0.44889989495277405,2.7207672595977783,3.0229272842407227,1.4081003665924072,1.223676323890686,-1.6443363428115845,-1.7162683010101318,2.1058177947998047
